key_retro,name_last,name_first
fennh101,Fenner,Horace
henrb001,Henry,Butch
damij002,D'Amico,Jeff
mcanj101,McAndrew,Jim
sullb001,Sullivan,Brett
skowb101,Skowron,Bill
mottt001,Motter,Taylor
pacha001,Pacheco,Alex
stumg101,Stumpf,George
langf101,Lange,Frank
smazj101,Smaza,Joe
garzr001,Garza,Ralph
delel001,DeLeón,Luis
whitm102,Whitehead,Milt
jameb101,James,Bert
harrg003,Harris,Gene
peppl101,Pepper,Laurin
hancj002,Hancock,Justin
smitd001,Smith,Dave
poweb103,Powell,Bill
janov101,Janowicz,Vic
moram001,Morandini,Mickey
nelsr103,Nelson,Rocky
norrm101,Norris,Mike
smitr001,Smith,Roy
stafb101,Stafford,Bill
doteo001,Dotel,Octavio
stenm001,Stenhouse,Mike
masim101,Masiñeira,Manuel
funkk001,Funkhouser,Kyle
hubej101,Huber,John
spilh001,Spilman,Harry
hickb101,Hicks,Buddy
menet001,Menéndez,Tony
kings102,King,Sam
virdb101,Virdon,Bill
overa101,Overton,Albert
hagub101,Hague,Bill
strap001,Strange,Pat
thaim001,Thaiss,Matt
milll002,Milledge,Lastings
gruna101,Grunwald,Al
morag901,Morales,Gabe
hillh102,Hill,Herman
dejei002,De Jesús,Iván
hillb101,Hill,Belden
sineh101,Siner,Hosea
fuhro102,Fuhr,Oscar
freej102,Freeze,Jake
maynb001,Mayne,Brent
pottn101,Pott,Nellie
escoa001,Escobar,Ángel
alvar001,Alvarez,R. J.
mosed001,Moseley,Dustin
lukar001,Lukachyk,Rob
elles001,Elledge,Seth
odelb101,O'Dell,Billy
brocj101,Brock,John
piloj101,Piloto,Jose
sagep101,Sager,Pony
connt101,Connolly,Tom
barrj104,Barry,Jack
atkim001,Atkins,Mitch
morrw101,Morris,Walter
bosmd101,Bosman,Dick
harrg001,Harris,Greg
tanam001,Tanaka,Masahiro
aldrs001,Aldred,Scott
figul001,Figueroa,Luis
gilbl002,Gilbert,Logan
minnd102,Minahan,Dan
meccj801,Meccage,Justin
conlj102,Conlan,Jocko
hartt102,Hartsel,Topsy
blanj001,Blanton,Joe
waket001,Wakefield,Tim
craws102,Crawford,Sam
armat002,Armas,Tony
bradc101,Brady,Cliff
landd103,Land,Doc
osteb101,Oster,Bill
milah101,Milan,Horace
bannj101,Bannon,Jimmy
loucs001,Loucks,Scott
laurr001,Laureano,Ramón
herbr102,Herbel,Ron
barka101,Barker,Al
sigaf101,Sigafoos,Frank
coheg901,Gohen,George
johnj117,Johnson,Jimmy
nunej003,Núñez,Jhonny
cacee001,Cáceres,Edgar
kneir101,Kneisch,Rudy
kiecd001,Kiecker,Dana
depht101,DePhillips,Tony
hustc101,Husta,Carl
eldeh101,Elder,Henry
yostg101,Yost,Gus
bellj004,Bell,Josh
grayd101,Gray,Dolly
padud701,Padur,Darin
shanf101,Shannon,Frank
nelsr003,Nelson,Ryne
marir102,Marion,Red
guisl102,Guise,Lefty
websm001,Webster,Mitch
benns101,Bennett,Sam
moorg103,Moore,Gene
wilst003,Wilson,Tom
penaf001,Peña,Francisco
millk004,Millwood,Kevin
holmb002,Holman,Brad
santm001,Santana,Marino
lubrs101,Lubratich,Steve
howac002,Howard,Chris
renst101,Rensa,Tony
walkt105,Walker,Tony
ramoe001,Ramos,Edgar
menzt101,Menze,Ted
mcgij104,McGillen,John
johnd106,Johnson,Darrell
daric101,Daringer,Cliff
bezdh801,Bezdek,Hugo
cornh101,Cornett,Harry
myatg102,Myatt,George
owenj102,Owens,Jack
etchc101,Etchegoyen,Carlos
lopea001,López,Aurelio
hardl102,Hardie,Lou
moorm004,Moore,McKinley
johny104,Johnson,Youngy
engej101,Engel,Joe
luzig001,Luzinski,Greg
guerl001,Guerrero,Luis
harrj105,Harrington,Joe
felia001,Felipe,Angel
kramt001,Kramer,Tom
trimj101,Trimble,Joe
marbw101,Marbet,Walt
starj102,Starks,Jim
wojne001,Wojna,Ed
petej002,Peterson,Jace
mccow102,McCoy,Walter
fox-b101,Fox,Bill
merrs101,Merritt,Schute
giveb001,Givens,Brian
burnf101,Burns,Farmer
parkc003,Parker,Christian
monac001,Monasterios,Carlos
gottj001,Gott,Jim
woodj003,Woodford,Jake
johnb101,Johnson,Bob
ferrj001,Ferrell,Jeff
gablg102,Gabler,John
sorig001,Soriano,George
purdp101,Purdy,Pid
ercel001,Erceg,Lucas
murph901,Murphy,Henry
aguij001,Aguilar,Jesús
somsl001,Somsen,Layne
paynh101,Payne,Harley
caved901,Cavenaugh,Dick
boonr101,Boone,Ray
lovev001,Lovelace,Vance
saipm001,Saipe,Mike
nealz001,Neal,Zach
bakec901,Baker,Charles
gaind101,Gainer,Del
meekd101,Meek,Frank
higut001,Higuera,Teddy
yange001,Yang,Eric
calhw001,Calhoun,Willie
oconj105,O'Connor,Johnny
johnr104,Johnson,Rankin
mondu101,Mondell,
shano101,Shannon,Owen
gielp101,Giel,Paul
molia001,Molina,Anthony
hafnb901,Hafner,Bill
castj007,Castillo,José
llubg101,Lluberes,Gustavo
warrw101,Warrick,William
mccud001,McCutchen,Daniel
ashlb001,Ashley,Billy
contm001,Contreras,Mark
umbrj101,Umbricht,Jim
doomh101,Dooms,Harry
surkm101,Surkont,Max
mcins101,McInnis,Stuffy
nashj101,Nash,Jim
whitb103,White,Bill
ortir901,Ortiz,Roberto
sprej701,Sprechman,Jordan
pratt001,Pratt,Todd
wardd101,Ward,Dick
mclab102,McLaughlin,Byron
cosgm101,Cosgrove,Mike
evanf101,Evans,Felix
frisf101,Frisch,Frankie
demed801,DeMent,Dan
lambc001,Lambert,Chris
keatg101,Keatley,Greg
buckd101,Buckley,Dick
blaic001,Blair,Carson
glasj101,Glasscock,Jack
britj002,Brito,Juan
martl005,Marté,Luis
hahnd102,Hahn,Don
spadb101,Spade,Bob
gouzc101,Gouzzie,Claude
joner103,Jones,Red
cunnj101,Cunningham,Joe
talbu901,Talbot,John
kempo001,Kemp,Otto
zaung001,Zaun,Gregg
plasm001,Plassmeyer,Michael
sojol001,Sojo,Luis
friec101,Fried,Cy
mcclz001,McClellan,Zach
baskj101,Baskette,Jim
carpf101,Carpin,Frank
peppr101,Pepper,Ray
wadec001,Wade,Cory
tucko101,Tucker,Ollie
klugj101,Klugmann,Joe
bankf102,Banks,F.
wilkm001,Wilkins,Marc
dostd001,Doster,David
wheeh101,Wheeler,Harry
zambe001,Zambrano,Eddie
ortij004,Ortiz,Joe
glenb001,Glenn,Brad
schrk001,Schrom,Ken
gartr001,Garton,Ryan
stuad101,Stuart,Dick
wellg101,Wells,Greg
mediy001,Medina,Yoervis
windj002,Winder,Josh
dietd102,Dietz,Lloyd
speaa001,Speas,Alex
campp101,Campbell,Paul
greep101,Greene,Paddy
monre101,Monroe,Ed
floyb101,Floyd,Bobby
nashc101,Nash,Cotton
hockb101,Hocker,Bruce
brooj101,Brooks,Jess
mcclj102,McCloskey,Jim
stewb902,Stewart,Bob
franm003,Frank,Mike
reyna101,Reynolds,Archie
padrj101,Padrón,Juan
moeld101,Moeller,Danny
martn002,Martínez,Nick
sampb002,Sampen,Bill
harvj001,Harvey,Joe
poolu101,Pool,
clarm104,Clark,Maceo
mcdog101,McDougald,Gil
humpa101,Humphrey,Al
snydr102,Snyder,Russ
bedgp101,Bedgood,Phil
rodrt001,Rodríguez,Tony
kunze101,Kunz,Earl
wongg701,Wong,Gregg
brunr101,Bruner,Roy
jackj001,Jackson,Jay
thomp101,Thomas,Pinch
rojac101,Rojas,Cookie
wilsz101,Wilson,Zeke
contg801,Conti,Guy
keltj101,Kelty,John
maxtc101,Maxton,Charles
kleig901,Klein,Gus
tewkb001,Tewksbury,Bob
metzb101,Metzger,Butch
wadel101,Wade,Lee
gobbj001,Gobble,Jimmy
ridis001,Ridings,Stephen
hoovb101,Hoover,William
hartk001,Hart,Kevin
burtm101,Burtschy,Moe
pinne101,Pinnance,Ed
mccar101,McCardell,Roger
judnw101,Judnich,Wally
shalm701,Shalin,Mike
vandf101,Van Dusen,Fred
mcdos101,McDowell,Sam
ray-k001,Ray,Ken
whitr001,White,Rondell
jeffd101,Jefferson,Don
rackd901,Rackley,David
kersc001,Kershaw,Clayton
gider801,Gideon,Ron
shiet001,Shields,Tommy
wilsj003,Wilson,Josh
castm002,Castro,Miguel
mcclb103,McClure,Bob
jamec001,James,Chris
thond001,Thon,Dickie
chamr101,Chambers,Rome
andec101,Anderson,Craig
andre101,Andrews,Ed
treah101,Treadwell,Harold
hartf102,Harter,Frank
bilks101,Bilko,Steve
beckr101,Beck,Rich
stees001,Steer,Spencer
foy-j101,Foy,Joe
merrs801,Merrill,Stump
maurb001,Maurer,Brandon
jordt101,Jordan,Tim
hager101,Hagerman,Rip
leart001,Leary,Tim
perrw101,Perry,Walter
motam101,Mota,Manny
vinaf001,Viña,Fernando
clara104,Clark,Alex
rearp101,Reardon,Phil
hensr101,Henshaw,Roy
valdr001,Valdez,Rafael
hopej001,Hope,John
avere101,Averill,Earl
evanr101,Evans,Red
lopem101,López,Marcelino
gatej101,Gates,Joe
trekh101,Trekell,Harry
kubsg101,Kubski,Gil
stris001,Strickland,Scott
alcav001,Alcántara,Victor
hamlk101,Hamlin,Ken
johnb109,Johnson,Bill
halld101,Hall,Dick
weave801,Weaver,Earl
maloj801,Maloof,Jack
rendt001,Renda,Tony
jodib001,Jodie,Brett
straj102,Straub,Joe
johna105,Johnson,Abbie
womaj101,Womack,James
joneu104,Jones,
macom701,Maconi,Mike
oneie101,O'Neil,Ed
ordor001,Ordóñez,Rey
grane101,Grant,Eddie
priea001,Prieto,Ariel
castc001,Castillo,Carmelo
brooh101,Mauer,Fred
walkk001,Walker,Kevin
rangj801,Rangel,Julio
mille106,Miller,Ed
hayeb102,Hayes,Ben
festm001,Festa,Matt
sweeb101,Sweeney,Bill
polhm101,Polhemus,Mark
kerrt101,Kerr,Ted
littj102,Littlefield,John
norrj101,Norris,Jim
evanc102,Evans,Clarence
mosej101,Moses,Jerry
rungp001,Runge,Paul
oceaf801,Oceak,Frank
arocr001,Arocha,René
costm001,Costanzo,Mike
camik001,Caminiti,Ken
schic101,Schilling,Chuck
craws001,Crawford,Steve
nunnj001,Nunnally,Jon
mussp101,Musser,Paul
terwd101,Terwilliger,Dick
schmm001,Schmidt,Mike
hased101,Hasenmayer,Don
mcdod002,McDonald,Darnell
milld107,Mills,Dick
webbr001,Webb,Ryan
laydg101,Layden,Gene
snydj001,Snyder,John
weine101,Weingartner,Elmer
sists101,Sisti,Sibby
torbj101,Torborg,Jeff
nen-r001,Nen,Robb
tilsc001,Tilson,Charlie
clarj101,Clark,Jim
gordh101,Gordon,Herman
turnj002,Turner,Jacob
dowij101,Dowie,Joe
smite103,Smith,Ernie
rondh001,Rondón,Héctor
lestj001,Lester,Jon
grayw101,Gray,Willie
bartd101,Bartell,Dick
chand101,Chaney,Darrel
rixee101,Rixey,Eppa
vansc901,Van Sickle,Charles
murra101,Murray,Amby
trouq101,Trouppe,Quincy
weckp101,Weckbecker,Pete
levyl801,Levy,Len
heflr101,Heflin,Randy
tannu101,Tanner,
albuv101,Albury,Vic
fishs102,Fishburn,Sam
bohnj101,Bohnet,John
giraf101,Gira,Frank
wohlm001,Wohlers,Mark
dente101,Dent,Eddie
alvaj002,Alvarez,Juan
olinf101,Olin,Frank
seibs101,Seibold,Socks
calll101,Callahan,Leo
mchea101,McHenry,Austin
turnt801,Turner,Ted
taylc001,Taylor,Chris
ocond102,O'Connor,Dan
cousd101,Cousineau,Dee
bongn101,Bongiovanni,Nino
berbj001,Berblinger,Jeff
mckej801,McKeon,Jack
buchb002,Buchanan,Brian
webbj701,Webb,Jonathan
lewij104,Lewis,Jim
scheh102,Scherer,Harry
maybj001,Mayberry,John
pickc001,Pickering,Calvin
pereh001,Pérez,Hernán
noyew101,Noyes,Win
loftk001,Lofton,Kenny
webeb001,Weber,Ben
aberb001,Abernathy,Brent
bentc101,Bentley,Cy
hennl101,Hennessy,Les
wille001,Williams,Eddie
avilr101,Avilés,Ramón
rodrs002,Rodríguez,Sean
washd001,Washington,David
spanj901,Spange,John
ellij105,Ellison,Jean
valds001,Valdez,Sergio
chapu101,Chapel,
wardp103,Ward,Piggy
lemoj001,Lemoine,Jacob
smitm006,Smith,Matt
mejie001,Mejia,Erick
barrf104,Barrett,Frank
garcr003,Garcia,Reynaldo
durac001,Duran,Carlos
jackj107,Jackson,John
durhe101,Durham,Ed
boydm001,Boyd,Matt
geerb101,Geer,Billy
pitka101,Pitko,Alex
lancr001,Lancellotti,Rick
ziskr101,Zisk,Richie
mcclb102,McCloskey,Bill
rodrg001,Rodríguez,Guillermo
demej101,DeMerit,John
jackl103,Jackson,Lincoln
hydec101,Hyde,Cowan
choad101,Choate,Don
dural001,Durango,Luis
karnb101,Karns,Bill
sawyd901,Sawyer,Dent
liled001,Lile,Daylen
mcleb901,McLean,Billy
morrb101,Morrell,Bill
faheh101,Fahey,Howard
johnw102,Johnson,Walter
beeld001,Beeler,Dallas
delaj003,De La Cruz,Joel
davig001,Davis,Glenn
riceu901,Rice,
beavb001,Beavan,Blake
mackt001,Mack,Tony
sweec101,Sweeney,Charlie
krsnr101,Krsnich,Rocky
donnb101,Donnelly,Blix
sundg101,Sundin,Gordie
cogse101,Cogswell,Ed
walkt101,Walker,Tillie
denis901,Deniston,Shan
nelsb101,Nelson,Bill
rosas001,Rosario,Sandy
faheb101,Fahey,Bill
bullb101,Bulling,Terry
blanc103,Blankenship,Cliff
walld003,Wallace,Derek
delar003,De La Rosa,Rubby
woodd103,Woodard,Darrell
norrl101,Norris,Leo
roweb101,Rowell,Bama
hannl102,Hannibal,Leo
stahj101,Stahl,Jake
myerb101,Myers,Billy
torew001,Toregas,Wyatt
bolar001,Bolaños,Ronald
kusna101,Kusnyer,Art
lapof101,LaPorte,Frank
kramk001,Kramer,Kevin
espyd801,Espy,Duane
hennb001,Hennessey,Brad
hulvh101,Hulvey,Hank
hitcs001,Hitchcock,Sterling
devlc901,Devlin,Charlie
coleb102,Coleman,Bob
bithh101,Bithorn,Hiram
sawyw101,Sawyer,Will
gorer002,Gorecki,Reid
watte101,Watt,Eddie
gorsm001,Gorski,Matt
miner101,Miner,Ray
younr101,Youngs,Ross
swisn001,Swisher,Nick
hanrj001,Hanrahan,Joel
newet001,Newell,Tom
jetes001,Jeter,Shawn
raver001,Ravelo,Rangel
shorr001,Short,Rick
steee101,Steele,Elmer
leder001,Ledée,Ricky
grotj001,Grotewold,Jeff
berkf101,Berkelbach,Frank
calhj101,Calhoun,Jack
currs001,Curry,Steve
boslt001,Bosley,Thad
fordm001,Ford,Matt
whitb107,Whitcher,Bob
willg001,Williams,Gerald
dwyef101,Dwyer,Frank
hodec101,Hodes,Charlie
bormj001,Bormann,John
kempg102,Kemp,George
specc001,Speck,Cliff
carep001,Carey,Paul
uptoj001,Upton,Justin
ruiza101,Ruiz,Antonio
kahns901,Kahn,S. L.
reinz001,Reininger,Zac
jackl101,Jackson,Lou
pashl001,Pashnick,Larry
herna002,Hernández,Adrián
bartb102,Bartley,Bill
weltd101,Welteroth,Dick
johnr004,Johnson,Rondin
carne101,Carnett,Eddie
hamij103,Hamilton,Jim
martf103,Martin,Felix
lockm901,Locke,William
walkl102,Walker,Laudie
milot001,Milone,Tommy
stevt001,Steverson,Todd
augud101,Augustine,Dave
batit001,Batista,Tony
heltt001,Helton,Todd
dennd101,Dennis,Don
brang101,Branigan,George
giort101,Giordano,Tommy
ederj001,Eder,Jake
loper003,López,Reynaldo
lee-k002,Lee,Korey
chape101,Chapman,Ed
hopkd101,Hopkins,Don
blacu102,Blackburn,
jeffw101,Jefferson,Willie
warrl901,Warren,L. B.
taylb002,Taylor,Ben
ellib102,Ellison,Babe
willb111,Williams,Bob
lemom101,Lemongello,Mark
hernh001,Hernandez,Heriberto
meisj101,Meister,John
grimr101,Grimsley,Ross
mizej001,Mizerock,John
stilu101,Stiles,
dannb101,Danner,Buck
odeap101,O'Dea,Paul
hents001,Hentges,Sam
chatt001,Chatwood,Tyler
kiebc001,Kieboom,Carter
gallg001,Gallegos,Giovanny
brigh101,Bright,Harry
mitcj101,Mitchell,Johnny
clart101,Clarke,Tommy
schuf101,Schulte,Fred
joned104,Jones,Davy
bucka801,Buckenberger,Al
evant001,Evans,Tom
dugag101,Dugas,Gus
connf101,Connaughton,Frank
hodgg102,Hodge,Gomer
bullc901,Bullymore,Charles
gonzv001,González,Victor
hilld101,Hill,Dave
millf106,Miller,Flash
bingb101,Bingham,Bingo
rasmc002,Rasmus,Cory
withc001,Withrow,Chris
romaj002,Romano,Jason
gertl101,Gertenrich,Lou
holll101,Holland,Lew
eastr102,Easterwood,Roy
saund101,Saunders,Dennis
dormc101,Dorman,Charlie
rossb103,Ross,Buster
younc005,Young,Cole
wallf001,Wall,Forrest
johnb102,Johnson,Bob
sulld103,Sullivan,Dan
hughr001,Hughes,Rhyne
smitg105,Smith,Eugene
hinkg101,Hinkle,Gordie
davim101,Davison,Mike
andrk101,Andrew,Kim
stepr101,Stephenson,Riggs
klinr101,Kling,Rudy
hoagm101,Hoag,Myril
matsy001,Matsui,Yuki
mangp101,Mangual,Pepe
butcm101,Butcher,Max
carrm001,Carreon,Mark
casta004,Castro,Ángel
dialk101,Dial,Kermit
smilb101,Smiley,Bill
flord001,Florence,Don
garmm101,Garman,Mike
santl101,Santop,Louis
rodrj001,Rodríguez,José
buttb801,Butterfield,Brian
morrj103,Morrissey,John
berrg001,Berroa,Gerónimo
mcgrt002,McGriff,Terry
pralw101,Prall,Willie
mujij001,Mujica,José
malos001,Maloney,Sean
mccod101,McCormack,Don
smite110,Smith,Ed
fussc001,Fussell,Chris
kaisk901,Kaiser,Ken
fagab102,Fagan,Bob
chapb102,Chapman,Ben
wistt101,Wisterzil,Tex
hechm101,Hechinger,Mike
ortoj001,Orton,John
tidrd001,Tidrow,Dick
gunkf101,Gunkle,Fred
hillf101,Hiller,Frank
smitj001,Smith,Jason
leadb801,Leadley,Bob
johnn101,Johnson,Nate
suzum001,Suzuki,Mac
schrc001,Schroder,Chris
thomc001,Thomas,Charles
carpj901,Carpenter,John
wortd001,Worth,Danny
snyde001,Snyder,Earl
taboj101,Tabor,Jim
smitm001,Smith,Mike
pacip001,Pacillo,Pat
mainj001,Maine,John
arsep801,Arsenault,Pierre
mcgid101,McGinn,Dan
hughl001,Hughes,Luke
grasl101,Grasmick,Lou
joner106,Jones,Rookie
herri001,Herrera,Iván
pickc102,Pickett,Charlie
millj110,Milligan,John
sandp001,Sandoval,Pablo
krisb001,Kriske,Brooks
fryec101,Frye,Charlie
ornej001,Ornelas,Jonathan
lystb101,Lyston,John
palmr001,Palmeiro,Rafael
collh101,Colliflower,Harry
auerr102,Auer,Roy
rodrr005,Rodríguez,Ricardo
chava002,Chávez,Ángel
jacke101,Jackson,Edgar
lee-m101,Lee,Mark
jackl104,Jackson,Lefty
protd101,Prothro,Doc
rittj101,Rittwage,Jim
shorr101,Shore,Ray
connb102,Connolly,Bud
johnp101,Johns,Pete
kissb101,Kissinger,Bill
gearh101,Geary,Huck
zivid901,Zivic,Dick
macle001,MacLane,Evan
parmr101,Parmelee,Roy
crimj101,Crimian,Jack
mabrj001,Mabry,John
berrc102,Berry,Charlie
reida101,Reid,Ambrose
pramj101,Pramesa,Johnny
butlb103,Butland,Bill
hartj001,Hartsock,Jeff
sancc002,Sánchez,Cristopher
einsd701,Einspahr,Dave
shaft101,Shafer,Taylor
prouw101,Prout,William
olive101,Olivares,Ed
wyatw101,Wyatt,Whit
hodgp101,Hodgson,Paul
wallm101,Wall,Murray
hauga101,Hauger,Arthur
ankep101,Ankenman,Pat
sullt101,Sullivan,Ted
machv001,Machín,Vimael
morac103,Morales,Cándido
johnk101,Johnson,Ken
martb901,Martine,Bruce
sutcr001,Sutcliffe,Rick
paynf101,Payne,Fred
pearn001,Pearson,Nate
assep001,Assenmacher,Paul
ockew101,Ockey,Walter
darwd001,Darwin,Danny
hentp001,Hentgen,Pat
freer101,Freed,Roger
crosn101,Cross,Norman
willb901,Williams,Bill
megit001,Megill,Trevor
thomd004,Thomas,Dillon
dixos001,Dixon,Steve
cox-c102,Cox,Comer
thurj001,Thurston,Joe
haleg101,Hale,George
thomj104,Thomas,John
moorg102,Moore,Gary
janzm001,Janzen,Marty
bassr101,Bass,Randy
gee-r101,Gee,Rich
garcw001,García,Willy
halli101,Hall,Irv
nicod801,Nicolaisen,Dan
hubbm001,Hubbard,Mike
bradg103,Bradley,George
brooi102,Brooks,Irvin
bosic001,Bosio,Chris
edwaw101,Edwards,Weedy
hernr102,Hernández,Ramón
tepef101,Tepedino,Frank
blacc101,Blackburn,Charlie
ponde101,Ponder,Elmer
trume101,Trumbull,Ed
galaa101,Galan,Augie
magrp101,Magrini,Pete
meinh101,Meine,Heinie
brieb101,Brief,Bunny
colla102,Collins,Atkins
blasj001,Blash,Jabari
normb101,Norman,Bill
bumba001,Bumbry,Al
kintb001,Kintzler,Brandon
sprob101,Sprowl,Bobby
burgp101,Burg,Joe
albeb101,Alberts,Butch
johnb004,Johnson,Brian
bennf101,Bennett,Fred
paluj001,Palumbo,Joe
harit001,Harikkala,Tim
clars103,Clark,Spider
eader001,Eades,Ryan
cadag001,Cadaret,Greg
hookj101,Hook,Jay
willb108,Williams,Bucky
aguih101,Aguirre,Hank
fielj001,Fields,Josh
propw101,Prophet,Willie
jayem001,Jaye,Myles
holcg101,Holcomb,George
cruzv101,Cruz,Víctor
endet001,Enders,Trevor
lawig101,Lawing,Garland
gastw101,Gaston,Welcome
rodgb102,Rodgers,Buck
bennj002,Bennett,Jeff
thomc102,Thomas,Carl
narub101,Narum,Buster
luskc101,Luskey,Charlie
shawd901,Shaw,Duane
rizza001,Rizzo,Anthony
monas001,Monahan,Shane
holld101,Holland,Dutch
ochoa001,Ochoa,Alex
schmg801,Schmelz,Gus
laddh101,Ladd,Hi
arnsb001,Arnsberg,Brad
buchc001,Buchholz,Clay
barkl002,Barker,Luke
brocd001,Brocail,Doug
valej004,Valentín,Javier
rober002,Roberts,Ryan
ramsd901,Ramsey,Dick
irwiu101,Irwin,
redmm001,Redmond,Mike
moatd101,Moates,Dave
izquh101,Izquierdo,Hank
bigbl001,Bigbie,Larry
gleah101,Gleason,Harry
oneih101,O'Neill,Harry
mitca103,Mitchell,Abe
tempg001,Templeton,Garry
macll001,Maclin,Lonnie
ullrs101,Ullrich,Sandy
fox-c001,Fox,Chad
riosm101,Ríos,Matías
ramoe101,Ramos,Ezequiel
craws101,Crawford,Sam
arroc001,Arroyo,Christian
tscht901,Tschida,Tim
vandb102,Van Dyke,Ben
wilse104,Wilson,Emmett
dunnj902,Donnegan,Joseph
rosaa001,Rosales,Adam
snydc103,Snyder,Chubby
eatoc101,Eaton,Craig
cooks001,Cooke,Steve
padrl101,Padrón,Luis
casej102,Casey,Joe
crimb001,Crim,Blaine
campp001,Campbell,Paul
bannj102,Banning,Jim
strzp001,Strzelecki,Peter
walsj001,Walsh,Jared
jackc102,Jackson,Charlie
aldrv101,Aldridge,Vic
white101,Whiting,Ed
mcnad102,McNally,Dave
plewh101,Plews,Herb
joneg002,Jones,Garrett
mccoa103,McColl,Alex
blumg001,Blum,Geoff
howel101,Howe,Les
knacb001,Knackert,Brent
gablg101,Gabler,Gabe
pardj101,Pardee,John
kessu101,Kessler,
hoffb101,Hoffman,Bill
hills101,Hill,Sam
irwic101,Irwin,Charlie
karnj001,Karnuth,Jason
overo101,Overall,Orval
freed701,Freeman,David
naylb001,Naylor,Bo
browm005,Brownson,Mark
hurdt101,Hurd,Tom
thomr001,Thomas,Roy
morrb001,Morrow,Brandon
perei101,Pérez,Inocencio
millb902,Miller,Bud
abbop001,Abbott,Paul
infaa001,Infante,Alexis
parkr101,Parker,Roy
blacc001,Blackmon,Charlie
smitj111,Smith,Joe
massm001,Massey,Michael
sisld101,Sisler,Dick
munoj101,Muñoz,José
cuelb101,Cuellar,Bobby
kinzh101,Kinzy,Harry
stumd001,Stumpf,Daniel
diaza003,Díaz,Aledmys
koerb001,Koerner,Brody
lawsb901,Lawson,Bill
lombg001,Lombard,George
alexw101,Alexander,Walt
swinp001,Swingle,Paul
wetzs101,Wetzell,George
broww102,Brown,William
freyj801,Frey,Jim
monar101,Monahan,Rinty
garbb101,Garber,Bob
dottg101,Dotter,Gary
barbb101,Barbour,Bull
snowd101,Snowden,Dave
mathh101,Mathewson,Henry
garcd002,Garcia,Daniel
wilka003,Wilkerson,Aaron
enyat101,Enyart,Terry
allef101,Allen,Frank
wagae001,Wagaman,Eric
mussb101,Mussill,Barney
wapns001,Wapnick,Steve
roenr001,Roenicke,Ron
lukea101,Lukens,Al
lyonc001,Lyons,Curt
fishf901,Fisher,Frank
lindp101,Lindblad,Paul
hatcm001,Hatcher,Mickey
fuenj001,Fuentes,Joshua
hanim001,Haniger,Mitch
vitto101,Vitt,Ossie
hilgt101,Hilgendorf,Tom
robec101,Robertson,Charlie
rosed102,Rose,Don
keenb101,Keen,Bill
andri101,Andrews,Ivy
peteb102,Peterson,Buddy
walkl001,Walker,Larry
abbok001,Abbott,Kyle
nortj102,Northrop,Jake
bryar102,Bryant,R. B.
tutwe101,Tutwiler,Elmer
ested102,Estelle,Dick
maysm001,Maysey,Matt
zuvep001,Zuvella,Paul
hautc101,Hautz,Charlie
joner002,Jones,Ruppert
camem001,Cameron,Mike
carld002,Carlson,Dylan
hollj003,Holliday,Jackson
hamil101,Hamilton,L.
rosae002,Rosario,Eguy
kawak001,Kawakami,Kenshin
cardj102,Carden,John
gutic101,Gutiérrez,César
fitzc101,Fitzberger,Charlie
gurkj001,Gurka,Jason
humpt101,Humphrey,Terry
jungt001,Jungmann,Taylor
whatd101,Whatley,David
bricf101,Brickell,Fred
burrs001,Burroughs,Sean
neagd001,Neagle,Denny
borkb101,Borkowski,Bob
lamaw101,LaMaster,Wayne
brodb001,Broderick,Brian
reynm002,Reynolds,Matt
morao001,Morales,Osmer
poseb102,Posedel,Bill
ebbec801,Ebbets,Charlie
erarg101,Erardi,Greg
clara102,Clark,Allie
lipca001,Lipcius,Andre
garca005,García,Adolis
miltc101,Milton,C.
kochb001,Koch,Billy
powem103,Powers,Mike
gambe001,Gamboa,Eddie
guerm101,Guerrero,Mario
cruzo001,Cruz,Oneil
vavrt001,Vavra,Terrin
billd101,Billings,Dick
nixoa101,Nixon,Al
wittj101,Wittig,Johnnie
vesia001,Vesia,Alex
novai001,Nova,Iván
reedj101,Reed,Jack
parkj002,Parker,Jarrett
turnt106,Turner,Tom
pruda101,Prudhomme,Augie
zeppb101,Zepp,Bill
handb001,Hand,Brad
perey002,Pérez,Yefri
brenb003,Brennan,Brandon
abret001,Abreu,Tony
wardc102,Ward,Chuck
reyej004,Reyes,Jesús
duffc001,Duffy,Chris
strad101,Strahs,Dick
nicaj001,Nicasio,Juan
inglj001,Inglett,Joe
stras001,Strasburg,Stephen
dancb801,Dancy,Bill
vanej001,Van Every,Jonathan
morae101,Morales,Edward
doakb101,Doak,Bill
sodoc001,Sodowsky,Clint
bernw101,Bernhardt,Walter
caste001,Castillo,Erick
cartk101,Carter,Kid
adkid101,Adkins,Dick
johnt103,Johnson,Tom
uwasn001,Uwasawa,Naoyuki
flohm101,Flohr,Mort
fearv101,Fear,Vern
smitc105,Smith,Charley
kelln101,Kellogg,Nate
davio102,Davis,Otis
arral001,Arráez,Luis
bestk001,Best,Karl
bonnb101,Bonner,Bobby
micem101,Micelotta,Mickey
wunsk001,Wunsch,Kelly
harvr901,Harvey,Randy
bolsm001,Bolsinger,Mike
bazay001,Bazardo,Yorman
basis901,Basil,Steve
aheap001,Ahearne,Pat
burgl101,Burgee,Louis
konid101,Konieczny,Doug
shirb101,Shirley,Bart
howat001,Howard,Thomas
