pitcher_name,pitcher_id,game_date,season,team,opponent,strikeouts,innings_pitched,batters_faced,pitches_thrown,hits,walks,home_runs,is_home,park_k_factor,game_id
Michael Lorenzen,lorem002,2025-05-26,2025,KCA,CIN,2,5.0,29,102,11,3,1,1,0.96,KCA202505260
Michael Lorenzen,lorem002,2025-06-03,2025,KCA,SLN,2,2.7,16,65,7,1,2,0,1.0,SLN202506030
Michael Lorenzen,lorem002,2025-06-08,2025,KCA,CHA,7,6.0,21,76,1,2,1,0,0.99,CHA202506080
Michael Lorenzen,lorem002,2025-06-14,2025,KCA,ATH,4,6.0,25,80,4,3,1,1,0.96,KCA202506140
Michael Lorenzen,lorem002,2025-06-20,2025,KCA,SDN,4,5.3,23,78,5,3,0,0,1.08,SDN202506200
Michael Lorenzen,lorem002,2025-06-26,2025,KCA,TBA,4,5.7,24,57,8,0,2,1,0.96,KCA202506260
Michael Lorenzen,lorem002,2025-07-01,2025,KCA,SEA,5,4.7,19,75,6,0,1,0,1.04,SEA202507010
Michael Lorenzen,lorem002,2025-07-06,2025,KCA,ARI,7,7.0,24,66,2,1,0,0,1.03,ARI202507060
Michael Lorenzen,lorem002,2025-08-16,2025,KCA,CHA,3,4.0,17,63,3,2,0,1,0.96,KCA202508160
Michael Lorenzen,lorem002,2025-08-21,2025,KCA,TEX,6,4.3,25,76,9,1,0,1,0.96,KCA202508210
Michael Lorenzen,lorem002,2025-08-26,2025,KCA,CHA,6,5.0,21,53,7,1,1,0,0.99,CHA202508260
Michael Lorenzen,lorem002,2025-09-02,2025,KCA,ANA,5,6.0,23,76,4,1,1,1,0.96,KCA202509020
Michael Lorenzen,lorem002,2025-09-07,2025,KCA,MIN,5,5.3,22,70,7,0,2,1,0.96,KCA202509070
Michael Lorenzen,lorem002,2025-09-12,2025,KCA,PHI,3,3.0,20,69,10,2,1,0,1.01,PHI202509120
Michael Lorenzen,lorem002,2025-09-19,2025,KCA,TOR,4,7.7,29,89,3,3,1,1,0.96,KCA202509190
Michael Lorenzen,lorem002,2025-09-25,2025,KCA,ANA,9,5.7,22,57,5,0,2,0,0.99,ANA202509250
Easton Lucas,lucae002,2025-04-02,2025,TOR,WAS,3,5.0,18,61,1,2,0,1,1.0,TOR202504020
Easton Lucas,lucae002,2025-04-08,2025,TOR,BOS,8,5.3,20,54,3,1,0,0,0.98,BOS202504080
Easton Lucas,lucae002,2025-04-14,2025,TOR,ATL,3,5.0,23,85,6,4,3,1,1.0,TOR202504140
Easton Lucas,lucae002,2025-04-20,2025,TOR,SEA,5,1.7,14,51,7,2,2,1,1.0,TOR202504200
Easton Lucas,lucae002,2025-07-29,2025,TOR,BAL,1,2.7,15,56,4,2,0,0,1.0,BAL202507291
Seth Lugo,lugos001,2025-03-29,2025,KCA,CLE,4,5.0,20,66,4,3,1,1,0.96,KCA202503290
Seth Lugo,lugos001,2025-04-04,2025,KCA,BAL,2,6.0,23,71,5,1,0,1,0.96,KCA202504040
Seth Lugo,lugos001,2025-04-09,2025,KCA,MIN,6,5.7,23,89,5,3,0,1,0.96,KCA202504090
Seth Lugo,lugos001,2025-04-14,2025,KCA,NYA,4,6.7,28,87,7,2,4,0,0.99,NYA202504140
Seth Lugo,lugos001,2025-04-19,2025,KCA,DET,5,6.7,27,90,5,2,1,0,1.0,DET202504190
Seth Lugo,lugos001,2025-04-25,2025,KCA,HOU,8,8.0,27,77,3,1,0,1,0.96,KCA202504250
Seth Lugo,lugos001,2025-05-01,2025,KCA,TBA,5,6.0,23,74,5,0,1,0,1.05,TBA202505010
Seth Lugo,lugos001,2025-05-06,2025,KCA,CHA,3,6.7,29,87,7,3,0,1,0.96,KCA202505060
Seth Lugo,lugos001,2025-05-11,2025,KCA,BOS,5,6.0,22,70,6,0,2,1,0.96,KCA202505110
Seth Lugo,lugos001,2025-05-30,2025,KCA,DET,3,3.3,17,49,5,2,2,1,0.96,KCA202505300
Seth Lugo,lugos001,2025-06-06,2025,KCA,CHA,5,5.0,21,78,5,2,1,0,0.99,CHA202506060
Seth Lugo,lugos001,2025-06-12,2025,KCA,NYA,2,5.7,21,67,2,3,0,1,0.96,KCA202506120
Seth Lugo,lugos001,2025-06-17,2025,KCA,TEX,9,6.0,24,90,3,1,0,0,0.99,TEX202506170
Seth Lugo,lugos001,2025-06-22,2025,KCA,SDN,7,6.3,21,80,2,0,0,0,1.08,SDN202506220
Seth Lugo,lugos001,2025-06-28,2025,KCA,LAN,8,5.7,26,81,4,5,0,1,0.96,KCA202506280
Seth Lugo,lugos001,2025-07-03,2025,KCA,SEA,7,6.3,27,93,6,2,1,0,1.04,SEA202507030
Seth Lugo,lugos001,2025-07-08,2025,KCA,PIT,5,6.0,22,73,4,1,2,1,0.96,KCA202507080
Seth Lugo,lugos001,2025-07-18,2025,KCA,MIA,5,6.0,26,57,8,0,2,0,0.98,MIA202507180
Seth Lugo,lugos001,2025-07-23,2025,KCA,CHN,6,6.0,24,81,4,2,0,0,0.97,CHN202507230
Seth Lugo,lugos001,2025-07-29,2025,KCA,ATL,5,5.7,27,84,7,4,2,1,0.96,KCA202507290
Seth Lugo,lugos001,2025-08-03,2025,KCA,TOR,3,4.7,20,67,4,4,0,0,1.0,TOR202508030
Seth Lugo,lugos001,2025-08-08,2025,KCA,MIN,1,4.0,23,70,9,2,2,0,1.0,MIN202508080
Seth Lugo,lugos001,2025-08-13,2025,KCA,WAS,2,4.0,23,88,6,4,2,1,0.96,KCA202508130
Seth Lugo,lugos001,2025-08-19,2025,KCA,TEX,5,6.3,24,88,3,2,2,1,0.96,KCA202508190
Seth Lugo,lugos001,2025-08-24,2025,KCA,DET,5,4.3,21,71,6,2,2,0,1.0,DET202508240
Seth Lugo,lugos001,2025-08-29,2025,KCA,DET,5,3.3,22,62,8,4,0,1,0.96,KCA202508290
Jesús Luzardo,luzaj001,2025-03-29,2025,PHI,WAS,11,5.0,22,83,5,2,1,0,1.01,WAS202503290
Jesús Luzardo,luzaj001,2025-04-04,2025,PHI,LAN,8,7.0,24,85,2,2,0,1,1.01,PHI202504040
Jesús Luzardo,luzaj001,2025-04-10,2025,PHI,ATL,6,6.0,23,72,6,1,0,0,1.02,ATL202504100
Jesús Luzardo,luzaj001,2025-04-15,2025,PHI,SFN,4,5.3,22,81,5,2,0,1,1.01,PHI202504150
Jesús Luzardo,luzaj001,2025-04-20,2025,PHI,MIA,7,7.0,29,80,8,0,0,1,1.01,PHI202504200
Jesús Luzardo,luzaj001,2025-04-26,2025,PHI,CHN,5,6.0,25,84,3,3,0,0,0.97,CHN202504260
Jesús Luzardo,luzaj001,2025-05-02,2025,PHI,ARI,6,5.3,25,79,9,1,0,1,1.01,PHI202505020
Jesús Luzardo,luzaj001,2025-05-08,2025,PHI,TBA,4,5.3,22,99,6,2,1,0,1.05,TBA202505080
Jesús Luzardo,luzaj001,2025-05-14,2025,PHI,SLN,6,7.0,27,85,5,2,0,1,1.01,PHI202505141
Jesús Luzardo,luzaj001,2025-05-20,2025,PHI,COL,10,6.0,23,101,2,3,0,0,0.92,COL202505200
Jesús Luzardo,luzaj001,2025-05-25,2025,PHI,ATH,10,7.0,31,88,9,1,1,0,1.0,ATH202505250
Jesús Luzardo,luzaj001,2025-05-31,2025,PHI,MIL,4,3.3,23,70,12,3,2,1,1.01,PHI202505310
Jesús Luzardo,luzaj001,2025-06-05,2025,PHI,TOR,2,2.3,18,50,9,2,1,0,1.0,TOR202506050
Jesús Luzardo,luzaj001,2025-06-11,2025,PHI,CHN,10,6.0,23,89,5,0,0,1,1.01,PHI202506110
Jesús Luzardo,luzaj001,2025-06-17,2025,PHI,MIA,4,5.0,24,87,6,4,1,0,0.98,MIA202506170
Jesús Luzardo,luzaj001,2025-06-22,2025,PHI,NYN,7,6.7,24,96,3,1,0,1,1.01,PHI202506220
Jesús Luzardo,luzaj001,2025-06-28,2025,PHI,ATL,7,5.0,23,92,7,3,0,0,1.02,ATL202506280
Jesús Luzardo,luzaj001,2025-07-04,2025,PHI,CIN,4,2.0,15,48,6,3,0,1,1.01,PHI202507040
Jesús Luzardo,luzaj001,2025-07-09,2025,PHI,SFN,7,7.0,24,76,3,1,0,0,1.03,SFN202507090
Jesús Luzardo,luzaj001,2025-07-18,2025,PHI,ANA,7,4.7,22,69,7,2,2,1,1.01,PHI202507180
Jesús Luzardo,luzaj001,2025-07-23,2025,PHI,BOS,7,5.0,22,67,2,5,1,1,1.01,PHI202507230
Jesús Luzardo,luzaj001,2025-07-29,2025,PHI,CHA,4,7.0,26,77,2,1,0,0,0.99,CHA202507290
Jesús Luzardo,luzaj001,2025-08-04,2025,PHI,BAL,7,6.0,23,73,5,0,2,1,1.01,PHI202508040
Jesús Luzardo,luzaj001,2025-08-09,2025,PHI,TEX,4,6.0,24,58,7,1,0,0,0.99,TEX202508090
Jesús Luzardo,luzaj001,2025-08-14,2025,PHI,WAS,7,6.0,24,73,4,3,1,0,1.01,WAS202508140
Jesús Luzardo,luzaj001,2025-08-20,2025,PHI,SEA,12,6.0,21,74,3,0,1,1,1.01,PHI202508200
Jesús Luzardo,luzaj001,2025-08-26,2025,PHI,NYN,5,4.0,21,67,5,3,0,0,1.06,NYN202508260
Jesús Luzardo,luzaj001,2025-08-31,2025,PHI,ATL,7,6.7,23,97,2,1,0,1,1.01,PHI202508310
Jesús Luzardo,luzaj001,2025-09-06,2025,PHI,MIA,8,6.0,26,80,5,4,0,0,0.98,MIA202509060
Jesús Luzardo,luzaj001,2025-09-11,2025,PHI,NYN,10,8.0,28,84,5,0,0,1,1.01,PHI202509110
Jesús Luzardo,luzaj001,2025-09-17,2025,PHI,LAN,6,7.0,28,92,6,1,2,0,1.03,LAN202509170
Jesús Luzardo,luzaj001,2025-09-24,2025,PHI,MIA,10,7.0,23,82,3,0,0,1,1.01,PHI202509240
Daniel Lynch,lyncd001,2025-05-21,2025,KCA,SFN,2,1.7,9,33,1,3,0,0,1.03,SFN202505210
Daniel Lynch,lyncd001,2025-05-27,2025,KCA,CIN,4,2.7,10,36,3,1,1,1,0.96,KCA202505270
Tyler Mahle,mahlt001,2025-03-29,2025,TEX,BOS,3,1.7,11,53,2,4,0,1,0.99,TEX202503290
Tyler Mahle,mahlt001,2025-04-04,2025,TEX,TBA,5,5.0,18,78,1,2,0,1,0.99,TEX202504040
Tyler Mahle,mahlt001,2025-04-09,2025,TEX,CHN,4,7.0,24,75,2,1,0,0,0.97,CHN202504090
Tyler Mahle,mahlt001,2025-04-15,2025,TEX,ANA,9,6.0,22,69,3,2,0,1,0.99,TEX202504150
Tyler Mahle,mahlt001,2025-04-20,2025,TEX,LAN,4,7.0,26,74,2,3,0,1,0.99,TEX202504200
Tyler Mahle,mahlt001,2025-04-26,2025,TEX,SFN,1,5.0,21,85,8,1,0,0,1.03,SFN202504260
Tyler Mahle,mahlt001,2025-05-01,2025,TEX,ATH,6,6.0,24,87,5,1,0,1,0.99,TEX202505010
Tyler Mahle,mahlt001,2025-05-07,2025,TEX,BOS,0,5.0,20,70,4,1,2,0,0.98,BOS202505070
Tyler Mahle,mahlt001,2025-05-12,2025,TEX,COL,5,6.3,23,78,4,1,0,1,0.99,TEX202505120
Tyler Mahle,mahlt001,2025-05-17,2025,TEX,HOU,3,6.0,24,76,5,2,0,1,0.99,TEX202505170
Tyler Mahle,mahlt001,2025-05-23,2025,TEX,CHA,3,5.0,22,77,5,3,0,0,0.99,CHA202505230
Tyler Mahle,mahlt001,2025-05-28,2025,TEX,TOR,5,6.0,24,75,4,3,0,1,0.99,TEX202505280
Tyler Mahle,mahlt001,2025-06-03,2025,TEX,TBA,5,5.3,23,70,5,2,1,0,1.05,TBA202506030
Tyler Mahle,mahlt001,2025-06-10,2025,TEX,MIN,3,5.7,26,78,10,1,1,0,1.0,MIN202506100
Tyler Mahle,mahlt001,2025-09-19,2025,TEX,MIA,6,4.7,19,65,4,1,0,1,0.99,TEX202509190
Tyler Mahle,mahlt001,2025-09-25,2025,TEX,MIN,4,5.0,19,58,5,1,1,1,0.99,TEX202509250
Sean Manaea,manas001,2025-07-18,2025,NYN,CIN,6,4.0,16,57,1,2,1,1,1.06,NYN202507180
Sean Manaea,manas001,2025-07-23,2025,NYN,ANA,5,5.0,19,57,2,2,1,1,1.06,NYN202507230
Sean Manaea,manas001,2025-07-29,2025,NYN,SDN,4,5.0,18,78,3,0,0,0,1.08,SDN202507290
Sean Manaea,manas001,2025-08-04,2025,NYN,CLE,3,5.7,26,70,7,0,1,1,1.06,NYN202508040
Sean Manaea,manas001,2025-08-10,2025,NYN,MIL,5,4.0,20,76,6,2,1,0,1.05,MIL202508100
Sean Manaea,manas001,2025-08-15,2025,NYN,SEA,7,5.0,23,77,6,1,2,1,1.06,NYN202508150
Sean Manaea,manas001,2025-08-21,2025,NYN,WAS,8,4.7,22,82,3,1,0,0,1.01,WAS202508210
Sean Manaea,manas001,2025-08-26,2025,NYN,PHI,8,4.7,19,76,6,0,0,1,1.06,NYN202508260
Sean Manaea,manas001,2025-09-01,2025,NYN,DET,6,3.7,20,69,8,1,2,0,1.0,DET202509010
Sean Manaea,manas001,2025-09-09,2025,NYN,PHI,5,5.0,21,77,5,1,2,0,1.01,PHI202509090
Sean Manaea,manas001,2025-09-21,2025,NYN,WAS,3,3.0,13,39,4,0,1,1,1.06,NYN202509210
Sean Manaea,manas001,2025-09-28,2025,NYN,MIA,3,1.7,7,27,0,2,0,0,0.98,MIA202509280
Germán Márquez,marqg001,2025-03-31,2025,COL,PHI,4,6.0,22,77,4,0,0,0,1.01,PHI202503310
Germán Márquez,marqg001,2025-04-05,2025,COL,ATH,3,5.0,23,69,5,6,0,1,0.92,COL202504050
Germán Márquez,marqg001,2025-04-11,2025,COL,SDN,3,4.7,22,66,7,1,0,0,1.08,SDN202504110
Germán Márquez,marqg001,2025-04-16,2025,COL,LAN,1,0.7,10,27,6,1,2,0,1.03,LAN202504160
Germán Márquez,marqg001,2025-04-24,2025,COL,KCA,3,4.0,23,68,8,3,0,0,0.96,KCA202504241
Germán Márquez,marqg001,2025-04-29,2025,COL,ATL,1,5.3,27,84,11,1,0,1,0.92,COL202504290
Germán Márquez,marqg001,2025-05-04,2025,COL,SFN,3,4.3,19,60,6,0,2,0,1.03,SFN202505040
Germán Márquez,marqg001,2025-05-11,2025,COL,SDN,2,7.0,25,76,3,1,0,1,0.92,COL202505110
Germán Márquez,marqg001,2025-05-17,2025,COL,ARI,1,3.0,22,72,7,3,0,0,1.03,ARI202505170
Germán Márquez,marqg001,2025-05-22,2025,COL,PHI,5,7.0,26,73,4,2,0,1,0.92,COL202505220
Germán Márquez,marqg001,2025-05-27,2025,COL,CHN,6,6.0,26,75,7,1,0,0,0.97,CHN202505270
Germán Márquez,marqg001,2025-06-02,2025,COL,MIA,6,5.0,26,87,9,2,0,0,0.98,MIA202506020
Germán Márquez,marqg001,2025-06-07,2025,COL,NYN,3,5.0,25,62,8,0,3,1,0.92,COL202506070
Germán Márquez,marqg001,2025-06-13,2025,COL,ATL,7,5.0,21,82,6,1,0,0,1.02,ATL202506130
Germán Márquez,marqg001,2025-06-18,2025,COL,WAS,2,5.7,24,82,6,2,0,0,1.01,WAS202506180
Germán Márquez,marqg001,2025-06-24,2025,COL,LAN,6,4.0,21,67,6,0,1,1,0.92,COL202506240
Germán Márquez,marqg001,2025-06-29,2025,COL,MIL,5,5.7,22,87,3,3,2,0,1.05,MIL202506290
Germán Márquez,marqg001,2025-07-05,2025,COL,CHA,2,6.0,29,70,11,1,1,1,0.92,COL202507050
Germán Márquez,marqg001,2025-07-11,2025,COL,CIN,8,6.0,25,73,5,3,1,0,1.0,CIN202507110
Germán Márquez,marqg001,2025-07-20,2025,COL,MIN,2,3.0,16,56,4,4,1,1,0.92,COL202507200
Germán Márquez,marqg001,2025-08-29,2025,COL,CHN,0,4.3,24,58,9,3,2,1,0.92,COL202508290
Germán Márquez,marqg001,2025-09-03,2025,COL,SFN,2,5.0,24,72,8,3,1,1,0.92,COL202509030
Germán Márquez,marqg001,2025-09-09,2025,COL,LAN,2,5.0,22,77,6,1,2,0,1.03,LAN202509090
Germán Márquez,marqg001,2025-09-14,2025,COL,SDN,0,2.3,19,67,10,2,1,0,1.08,SDN202509140
Germán Márquez,marqg001,2025-09-20,2025,COL,ANA,5,7.0,26,67,4,1,2,1,0.92,COL202509200
Germán Márquez,marqg001,2025-09-26,2025,COL,SFN,1,4.3,22,75,5,3,2,0,1.03,SFN202509260
Davis Martin,martd006,2025-03-30,2025,CHA,ANA,2,6.0,23,68,4,2,0,1,0.99,CHA202503300
Davis Martin,martd006,2025-04-05,2025,CHA,DET,2,5.0,26,84,9,2,2,0,1.0,DET202504050
Davis Martin,martd006,2025-04-11,2025,CHA,BOS,6,6.0,25,71,6,1,0,1,0.99,CHA202504110
Davis Martin,martd006,2025-04-17,2025,CHA,ATH,3,5.3,25,70,8,1,2,1,0.99,CHA202504170
Davis Martin,martd006,2025-04-22,2025,CHA,MIN,3,5.0,22,78,3,3,0,0,1.0,MIN202504220
Davis Martin,martd006,2025-05-03,2025,CHA,HOU,5,5.0,22,74,8,0,1,1,0.99,CHA202505030
Davis Martin,martd006,2025-05-08,2025,CHA,KCA,2,4.3,21,77,7,1,0,0,0.96,KCA202505080
Davis Martin,martd006,2025-05-14,2025,CHA,CIN,5,6.7,26,85,7,0,1,0,1.0,CIN202505140
Davis Martin,martd006,2025-05-19,2025,CHA,SEA,3,7.3,27,79,4,1,0,1,0.99,CHA202505190
Davis Martin,martd006,2025-05-25,2025,CHA,TEX,2,6.0,24,86,4,3,1,1,0.99,CHA202505250
Davis Martin,martd006,2025-05-31,2025,CHA,BAL,3,6.0,23,62,5,1,2,0,1.0,BAL202505310
Davis Martin,martd006,2025-06-06,2025,CHA,KCA,7,6.0,23,66,5,0,2,1,0.99,CHA202506060
Davis Martin,martd006,2025-06-12,2025,CHA,HOU,5,6.0,27,78,7,2,1,0,1.02,HOU202506120
Davis Martin,martd006,2025-07-22,2025,CHA,TBA,3,5.0,20,62,3,4,0,0,1.05,TBA202507220
Davis Martin,martd006,2025-07-28,2025,CHA,PHI,7,5.7,25,89,6,3,0,1,0.99,CHA202507280
Davis Martin,martd006,2025-08-05,2025,CHA,SEA,5,5.0,24,74,7,2,2,0,1.04,SEA202508050
Davis Martin,martd006,2025-08-10,2025,CHA,CLE,2,5.0,24,88,5,3,1,1,0.99,CHA202508100
Davis Martin,martd006,2025-08-17,2025,CHA,KCA,4,6.0,21,78,1,3,0,0,0.96,KCA202508170
Davis Martin,martd006,2025-08-23,2025,CHA,MIN,6,5.0,20,76,5,1,2,1,0.99,CHA202508230
Davis Martin,martd006,2025-08-28,2025,CHA,NYA,5,3.7,18,66,4,3,2,1,0.99,CHA202508280
Davis Martin,martd006,2025-09-02,2025,CHA,MIN,4,6.0,26,74,6,3,0,0,1.0,MIN202509020
Davis Martin,martd006,2025-09-07,2025,CHA,DET,3,5.3,22,79,2,3,0,0,1.0,DET202509070
Davis Martin,martd006,2025-09-13,2025,CHA,CLE,3,5.0,21,69,5,1,1,0,1.04,CLE202509130
Davis Martin,martd006,2025-09-19,2025,CHA,SDN,4,6.0,25,74,6,1,0,1,0.99,CHA202509190
Davis Martin,martd006,2025-09-25,2025,CHA,NYA,5,4.3,21,64,6,2,0,0,0.99,NYA202509250
Nick Martínez,martn002,2025-03-30,2025,CIN,SFN,5,6.0,23,78,4,1,2,1,1.0,CIN202503300
Nick Martínez,martn002,2025-04-04,2025,CIN,MIL,2,4.7,21,77,5,2,1,0,1.05,MIL202504040
Nick Martínez,martn002,2025-04-09,2025,CIN,SFN,8,5.7,25,86,7,1,0,0,1.03,SFN202504090
Nick Martínez,martn002,2025-04-16,2025,CIN,SEA,4,4.7,24,70,7,3,1,1,1.0,CIN202504160
Nick Martínez,martn002,2025-04-22,2025,CIN,MIA,4,5.7,22,63,5,2,0,0,0.98,MIA202504220
Nick Martínez,martn002,2025-04-28,2025,CIN,SLN,3,6.0,22,71,5,2,0,1,1.0,CIN202504280
Nick Martínez,martn002,2025-05-04,2025,CIN,WAS,6,6.0,22,72,4,0,0,1,1.0,CIN202505040
Nick Martínez,martn002,2025-05-09,2025,CIN,HOU,5,6.0,26,74,10,0,0,0,1.02,HOU202505090
Nick Martínez,martn002,2025-05-15,2025,CIN,CHA,3,7.0,23,85,2,0,0,1,1.0,CIN202505150
Nick Martínez,martn002,2025-05-20,2025,CIN,PIT,3,6.0,22,64,4,2,0,0,1.0,PIT202505200
Nick Martínez,martn002,2025-05-26,2025,CIN,KCA,2,7.0,26,63,6,0,1,0,0.96,KCA202505260
Nick Martínez,martn002,2025-06-01,2025,CIN,CHN,2,4.7,23,78,7,2,1,0,0.97,CHN202506010
Nick Martínez,martn002,2025-06-07,2025,CIN,ARI,6,6.0,24,90,6,1,1,1,1.0,CIN202506070
Nick Martínez,martn002,2025-06-13,2025,CIN,DET,5,5.0,25,75,8,2,3,0,1.0,DET202506130
Nick Martínez,martn002,2025-06-19,2025,CIN,MIN,4,2.7,17,46,7,1,3,1,1.0,CIN202506190
Nick Martínez,martn002,2025-06-27,2025,CIN,SDN,6,8.0,27,91,1,2,0,1,1.0,CIN202506270
Nick Martínez,martn002,2025-07-02,2025,CIN,BOS,2,6.7,27,75,9,0,1,0,0.98,BOS202507020
Nick Martínez,martn002,2025-07-08,2025,CIN,MIA,2,5.0,25,63,7,3,0,1,1.0,CIN202507080
Nick Martínez,martn002,2025-07-13,2025,CIN,COL,3,5.3,22,74,5,1,0,1,1.0,CIN202507130
Nick Martínez,martn002,2025-07-19,2025,CIN,NYN,5,5.0,23,77,6,2,1,0,1.06,NYN202507190
Nick Martínez,martn002,2025-07-25,2025,CIN,TBA,5,5.0,21,77,4,2,0,1,1.0,CIN202507250
Nick Martínez,martn002,2025-07-30,2025,CIN,LAN,7,6.0,23,80,4,2,1,1,1.0,CIN202507300
Nick Martínez,martn002,2025-08-09,2025,CIN,PIT,4,7.0,26,78,4,2,0,0,1.0,PIT202508090
Nick Martínez,martn002,2025-08-15,2025,CIN,MIL,1,2.7,16,58,9,0,2,1,1.0,CIN202508150
Nick Martínez,martn002,2025-08-20,2025,CIN,ANA,7,6.0,23,73,2,1,1,0,0.99,ANA202508200
Nick Martínez,martn002,2025-08-26,2025,CIN,LAN,3,5.3,24,83,7,2,1,0,1.03,LAN202508260
Zebby Matthews,mattz001,2025-05-18,2025,MIN,MIL,5,3.0,17,71,5,3,0,0,1.05,MIL202505180
Zebby Matthews,mattz001,2025-05-24,2025,MIN,KCA,9,4.0,18,61,5,1,0,1,1.0,MIN202505240
Zebby Matthews,mattz001,2025-05-30,2025,MIN,SEA,7,7.0,27,69,6,1,2,0,1.04,SEA202505300
Zebby Matthews,mattz001,2025-06-04,2025,MIN,ATH,4,5.0,21,60,4,3,0,0,1.0,ATH202506040
Zebby Matthews,mattz001,2025-07-19,2025,MIN,COL,6,4.0,21,64,8,1,1,0,0.92,COL202507190
Zebby Matthews,mattz001,2025-07-25,2025,MIN,WAS,7,6.0,20,68,2,0,0,1,1.0,MIN202507250
Zebby Matthews,mattz001,2025-07-30,2025,MIN,BOS,4,4.3,21,61,8,0,1,1,1.0,MIN202507300
Zebby Matthews,mattz001,2025-08-05,2025,MIN,DET,6,5.0,21,68,5,1,0,0,1.0,DET202508050
Zebby Matthews,mattz001,2025-08-11,2025,MIN,NYA,9,5.7,24,84,6,1,3,0,0.99,NYA202508110
Zebby Matthews,mattz001,2025-08-16,2025,MIN,DET,6,4.0,21,70,5,4,1,1,1.0,MIN202508160
Zebby Matthews,mattz001,2025-08-22,2025,MIN,CHA,4,4.7,24,82,8,3,1,0,0.99,CHA202508220
Zebby Matthews,mattz001,2025-08-29,2025,MIN,SDN,3,6.0,24,81,7,0,0,1,1.0,MIN202508290
Zebby Matthews,mattz001,2025-09-03,2025,MIN,CHA,5,6.0,23,53,3,2,1,1,1.0,MIN202509030
Zebby Matthews,mattz001,2025-09-09,2025,MIN,ANA,5,4.7,23,82,7,2,0,0,0.99,ANA202509090
Zebby Matthews,mattz001,2025-09-16,2025,MIN,NYA,2,3.0,22,51,11,2,1,1,1.0,MIN202509160
Zebby Matthews,mattz001,2025-09-23,2025,MIN,TEX,6,7.0,27,76,4,0,1,0,0.99,TEX202509230
Steven Matz,matzs001,2025-04-16,2025,SLN,HOU,5,5.0,17,62,2,0,0,1,1.0,SLN202504160
Steven Matz,matzs001,2025-04-30,2025,SLN,CIN,6,4.0,17,58,5,0,0,0,1.0,CIN202504302
Dustin May,may-d003,2025-04-01,2025,LAN,ATL,6,5.0,18,72,1,3,0,1,1.03,LAN202504010
Dustin May,may-d003,2025-04-07,2025,LAN,WAS,1,6.0,25,77,3,3,0,0,1.01,WAS202504070
Dustin May,may-d003,2025-04-14,2025,LAN,COL,7,6.0,22,68,3,0,0,1,1.03,LAN202504140
Dustin May,may-d003,2025-04-22,2025,LAN,CHN,5,5.0,27,86,10,3,1,0,0.97,CHN202504220
Dustin May,may-d003,2025-04-28,2025,LAN,MIA,3,5.3,22,67,5,3,0,1,1.03,LAN202504280
Dustin May,may-d003,2025-05-04,2025,LAN,ATL,6,5.7,25,92,5,2,2,0,1.02,ATL202505040
Dustin May,may-d003,2025-05-10,2025,LAN,ARI,5,6.7,27,78,7,1,1,0,1.03,ARI202505100
Dustin May,may-d003,2025-05-16,2025,LAN,ANA,8,5.0,24,86,6,2,1,1,1.03,LAN202505160
Dustin May,may-d003,2025-05-21,2025,LAN,ARI,8,6.0,24,67,5,1,1,1,1.03,LAN202505210
Dustin May,may-d003,2025-05-27,2025,LAN,CLE,9,5.0,20,78,4,2,1,0,1.04,CLE202505270
Dustin May,may-d003,2025-06-02,2025,LAN,NYN,5,6.0,26,70,6,2,1,1,1.03,LAN202506020
Dustin May,may-d003,2025-06-09,2025,LAN,SDN,1,5.0,25,82,6,4,0,0,1.08,SDN202506090
Dustin May,may-d003,2025-06-15,2025,LAN,SFN,3,6.0,30,89,6,4,0,1,1.03,LAN202506150
Dustin May,may-d003,2025-06-21,2025,LAN,WAS,5,6.0,25,82,5,2,3,1,1.03,LAN202506210
Dustin May,may-d003,2025-06-27,2025,LAN,KCA,3,4.0,20,72,6,3,1,0,0.96,KCA202506270
Dustin May,may-d003,2025-07-03,2025,LAN,CHA,9,7.0,26,78,4,1,1,1,1.03,LAN202507030
Dustin May,may-d003,2025-07-11,2025,LAN,SFN,4,4.7,22,79,5,4,2,0,1.03,SFN202507110
Dustin May,may-d003,2025-07-27,2025,LAN,BOS,5,5.0,22,63,5,0,1,0,0.98,BOS202507270
Dustin May,may-d003,2025-08-06,2025,BOS,KCA,4,3.7,20,68,6,1,0,1,0.98,BOS202508060
Dustin May,may-d003,2025-08-12,2025,BOS,HOU,8,6.0,24,73,5,1,0,0,1.02,HOU202508120
Dustin May,may-d003,2025-08-18,2025,BOS,BAL,5,6.0,27,88,8,2,1,1,0.98,BOS202508180
Dustin May,may-d003,2025-08-24,2025,BOS,NYA,3,4.3,21,55,5,3,3,0,0.99,NYA202508240
Dustin May,may-d003,2025-08-30,2025,BOS,PIT,5,5.3,28,84,8,4,1,1,0.98,BOS202508300
Adam Mazur,mazua001,2025-06-18,2025,MIA,PHI,5,5.7,27,86,5,4,1,1,0.98,MIA202506180
Adam Mazur,mazua001,2025-08-28,2025,MIA,NYN,2,4.0,18,45,4,1,0,0,1.06,NYN202508280
Adam Mazur,mazua001,2025-09-02,2025,MIA,WAS,5,6.0,29,74,10,0,1,0,1.01,WAS202509020
Adam Mazur,mazua001,2025-09-09,2025,MIA,WAS,1,4.3,25,85,8,3,2,1,0.98,MIA202509090
Adam Mazur,mazua001,2025-09-14,2025,MIA,DET,4,6.0,22,62,1,2,0,1,0.98,MIA202509140
